pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 16
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 712934
number of failed transactions: 0 (0.000%)
latency average = 0.224 ms
initial connection time = 42.455 ms
tps = 71552.628016 (without initial connection time)
===LOGS===
0 1 1695 0 1788863486 281367
0 14 106 0 1788863486 282816
0 38 79 0 1788863486 285581
0 42 80 0 1788863486 285952
1 58 104 0 1788863486 290055
0 89 86 0 1788863486 292137
0 99 80 0 1788863486 293062
0 101 100 0 1788863486 293251
0 109 95 0 1788863486 293881
1 72 107 0 1788863486 293908
0 132 91 0 1788863486 296007
0 133 87 0 1788863486 296099
0 146 133 0 1788863486 298838
0 161 152 0 1788863486 300753
0 176 91 0 1788863486 302542
1 155 132 0 1788863486 307395
0 218 219 0 1788863486 310606
0 223 147 0 1788863486 312279
1 206 88 0 1788863486 314751
0 269 84 0 1788863486 317199
1 258 73 0 1788863486 320032
1 273 67 0 1788863486 321240
1 280 840 0 1788863486 322530
1 294 226 0 1788863486 323851
1 303 68 0 1788863486 324727
1 304 77 0 1788863486 324818
1 308 94 0 1788863486 325164
0 318 88 0 1788863486 325443
1 332 75 0 1788863486 327181
1 356 74 0 1788863486 328997
1 360 166 0 1788863486 329428
1 362 68 0 1788863486 329594
0 364 79 0 1788863486 332450
1 412 0 0 1788863486 333728
0 385 486 0 1788863486 335081
1 424 255 0 1788863486 335771
0 391 92 0 1788863486 336000
1 438 143 0 1788863486 337318
1 458 411 0 1788863486 341588
0 438 267 0 1788863486 344331
1 490 126 0 1788863486 346313
0 459 191 0 1788863486 346828
0 484 173 0 1788863486 349982
0 509 112 0 1788863486 353341
1 552 70 0 1788863486 353931
1 560 86 0 1788863486 356168
1 569 182 0 1788863486 357194
1 578 156 0 1788863486 358594
1 594 111 0 1788863486 360818
0 558 109 0 1788863486 361138
1 599 103 0 1788863486 361403
0 563 114 0 1788863486 361678
0 593 341 0 1788863486 367516
1 642 88 0 1788863486 367629
1 650 75 0 1788863486 368316
0 600 100 0 1788863486 368856
0 603 146 0 1788863486 369385
1 662 831 0 1788863486 370827
1 663 1508 0 1788863486 372340
1 676 245 0 1788863486 378175
1 682 203 0 1788863486 379392
0 656 141 0 1788863486 383951
0 665 754 0 1788863486 387384
0 669 164 0 1788863486 388632
0 723 137 0 1788863486 397057
0 734 153 0 1788863486 398842
1 792 146 0 1788863486 399218
0 748 209 0 1788863486 400865
1 805 646 0 1788863486 401585
0 765 161 0 1788863486 405520
0 772 151 0 1788863486 406583
0 801 145 0 1788863486 410906
0 807 142 0 1788863486 411732
1 867 144 0 1788863486 412382
0 824 180 0 1788863486 414305
1 880 166 0 1788863486 414390
1 884 73 0 1788863486 415231
0 830 145 0 1788863486 415514
1 914 169 0 1788863486 421078
1 932 145 0 1788863486 424451
0 880 152 0 1788863486 424993
0 888 165 0 1788863486 426328
1 947 147 0 1788863486 427158
0 907 355 0 1788863486 431168
0 916 140 0 1788863486 432599
