pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 16
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 891004
number of failed transactions: 0 (0.000%)
latency average = 0.179 ms
initial connection time = 41.232 ms
tps = 89438.890425 (without initial connection time)
===LOGS===
0 23 250 0 1788978713 314055
0 28 89 0 1788978713 315820
1 42 223 0 1788978713 321370
0 74 702 0 1788978713 331879
0 78 117 0 1788978713 332518
1 115 275 0 1788978713 337355
0 92 118 0 1788978713 342952
1 159 167 0 1788978713 347720
1 170 212 0 1788978713 349713
0 138 175 0 1788978713 351351
0 154 273 0 1788978713 353756
1 190 2999 0 1788978713 357112
1 192 228 0 1788978713 357527
0 170 134 0 1788978713 361400
1 235 226 0 1788978713 366236
0 223 142 0 1788978713 368657
1 264 110 0 1788978713 371234
0 273 162 0 1788978713 374906
1 288 161 0 1788978713 375197
0 298 119 0 1788978713 379067
1 308 151 0 1788978713 380897
1 315 1199 0 1788978713 383239
1 373 174 0 1788978713 394028
0 336 132 0 1788978713 394304
0 346 123 0 1788978713 395554
0 367 204 0 1788978713 398808
0 386 87 0 1788978713 401213
0 392 144 0 1788978713 402135
1 428 181 0 1788978713 404422
1 530 235 0 1788978713 427650
1 540 158 0 1788978713 429761
1 543 153 0 1788978713 430240
1 545 252 0 1788978713 430702
0 540 163 0 1788978713 432654
0 542 102 0 1788978713 432907
0 555 76 0 1788978713 435112
1 583 139 0 1788978713 438836
0 589 181 0 1788978713 440249
1 591 250 0 1788978713 440524
1 593 217 0 1788978713 440918
1 615 145 0 1788978713 445166
1 623 154 0 1788978713 446918
1 635 272 0 1788978713 449592
0 636 189 0 1788978713 449785
0 640 0 0 1788978713 450470
0 647 252 0 1788978713 452165
0 656 267 0 1788978713 453857
0 666 0 0 1788978713 455739
0 667 0 0 1788978713 455942
0 669 231 0 1788978713 456347
0 671 186 0 1788978713 456742
1 665 172 0 1788978713 457510
0 676 206 0 1788978713 457719
1 673 1425 0 1788978713 460368
0 686 256 0 1788978713 461113
1 678 213 0 1788978713 461380
0 712 145 0 1788978713 465548
0 741 162 0 1788978713 469030
0 742 122 0 1788978713 469156
0 745 85 0 1788978713 469456
0 760 120 0 1788978713 471261
1 723 201 0 1788978713 471268
0 841 75 0 1788978713 479625
0 843 72 0 1788978713 479777
0 845 121 0 1788978713 479995
0 846 76 0 1788978713 480076
0 859 131 0 1788978713 481262
0 873 118 0 1788978713 482588
0 985 116 0 1788978713 497568
1 792 298 0 1788978713 499735
0 1007 227 0 1788978713 502175
1 809 260 0 1788978713 503908
0 1015 305 0 1788978713 504113
0 1019 222 0 1788978713 505000
1 821 199 0 1788978713 506397
1 822 200 0 1788978713 506601
0 1030 184 0 1788978713 507190
0 1051 634 0 1788978713 510974
0 1077 1118 0 1788978713 515677
0 1078 158 0 1788978713 515840
1 874 845 0 1788978713 516765
0 1082 432 0 1788978713 520103
0 1100 172 0 1788978713 523414
1 896 186 0 1788978713 523695
1 898 171 0 1788978713 524047
1 899 173 0 1788978713 524224
1 920 237 0 1788978713 536929
0 1127 160 0 1788978713 537012
1 934 240 0 1788978713 542738
0 1148 180 0 1788978713 547325
1 962 344 0 1788978713 550806
0 1173 89 0 1788978713 551679
1 970 168 0 1788978713 552305
0 1178 181 0 1788978713 552579
0 1195 156 0 1788978713 555416
1 1005 152 0 1788978713 558169
1 1018 165 0 1788978713 560140
0 1229 153 0 1788978713 560871
0 1231 158 0 1788978713 561110
1 1037 148 0 1788978713 563057
1 1054 139 0 1788978713 565596
1 1064 139 0 1788978713 566981
0 1272 144 0 1788978713 567056
1 1076 139 0 1788978713 568605
0 1284 141 0 1788978713 568829
0 1307 132 0 1788978713 572037
1 1102 136 0 1788978713 572244
1 1108 140 0 1788978713 573084
1 1127 157 0 1788978713 575736
0 1336 141 0 1788978713 576099
0 1346 139 0 1788978713 577508
1 1161 141 0 1788978713 580515
0 1389 140 0 1788978713 583523
1 1241 140 0 1788978713 591470
1 1250 67 0 1788978713 592362
1 1261 65 0 1788978713 593099
1 1262 187 0 1788978713 593289
0 1459 145 0 1788978713 594375
0 1477 135 0 1788978713 596879
1 1293 144 0 1788978713 597635
1 1297 126 0 1788978713 598173
0 1493 125 0 1788978713 599030
0 1500 126 0 1788978713 600003
0 1511 120 0 1788978713 601494
1 1328 125 0 1788978713 602233
1 1335 69 0 1788978713 603216
1 1346 113 0 1788978713 604795
0 1540 142 0 1788978713 605576
0 1568 144 0 1788978713 609473
0 1575 127 0 1788978713 610476
1 1398 60 0 1788978713 612014
0 1603 145 0 1788978713 614090
0 1619 138 0 1788978713 616222
0 1620 140 0 1788978713 616366
0 1628 235 0 1788978713 618706
1 1443 0 0 1788978713 619337
1 1458 65 0 1788978713 621775
0 1644 193 0 1788978713 622970
1 1472 217 0 1788978713 623722
1 1474 219 0 1788978713 624158
0 1651 206 0 1788978713 624480
0 1655 198 0 1788978713 625277
1 1482 183 0 1788978713 625777
1 1496 147 0 1788978713 627774
1 1522 137 0 1788978713 631493
0 1703 142 0 1788978713 632438
0 1708 144 0 1788978713 633179
1 1537 155 0 1788978713 633702
1 1538 150 0 1788978713 633855
0 1736 136 0 1788978713 637232
0 1741 146 0 1788978713 637953
1 1568 145 0 1788978713 638178
0 1755 137 0 1788978713 639962
1 1582 146 0 1788978713 640186
0 1779 139 0 1788978713 644402
0 1792 146 0 1788978713 646336
0 1804 156 0 1788978713 648111
0 1805 153 0 1788978713 648269
0 1812 147 0 1788978713 649463
0 1817 155 0 1788978713 650313
0 1825 140 0 1788978713 651484
0 1829 139 0 1788978713 652056
1 1659 171 0 1788978713 652738
0 1853 143 0 1788978713 655906
1 1691 145 0 1788978713 657855
1 1701 139 0 1788978713 659285
0 1892 149 0 1788978713 661825
0 1909 0 0 1788978713 667889
1 1735 0 0 1788978713 668162
0 1918 284 0 1788978713 672568
0 1924 2370 0 1788978713 676303
0 1936 148 0 1788978713 682083
1 1763 124 0 1788978713 683940
1 1777 0 0 1788978713 687449
1 1805 0 0 1788978713 689833
1 1815 0 0 1788978713 690737
1 1832 0 0 1788978713 693140
1 1848 0 0 1788978713 694416
1 1851 0 0 1788978713 694670
1 1866 0 0 1788978713 695787
1 1887 0 0 1788978713 697317
1 1891 0 0 1788978713 697664
0 1983 0 0 1788978713 700488
0 1993 0 0 1788978713 701227
0 2024 0 0 1788978713 703406
0 2028 0 0 1788978713 703683
0 2031 0 0 1788978713 703894
0 2042 0 0 1788978713 704636
1 1909 0 0 1788978713 705532
1 1915 0 0 1788978713 705966
1 1964 0 0 1788978713 709460
1 1968 0 0 1788978713 709765
1 2024 0 0 1788978713 713762
1 2032 0 0 1788978713 714319
0 2053 0 0 1788978713 717446
1 2093 0 0 1788978713 720656
0 2090 0 0 1788978713 724526
0 2091 0 0 1788978713 724600
0 2100 0 0 1788978713 725205
0 2121 0 0 1788978713 726682
0 2125 0 0 1788978713 726976
0 2195 0 0 1788978713 731854
0 2205 0 0 1788978713 732631
0 2231 0 0 1788978713 734404
0 2241 0 0 1788978713 735133
1 2124 0 0 1788978713 735865
0 2260 0 0 1788978713 737521
0 2290 0 0 1788978713 739598
0 2304 0 0 1788978713 740550
0 2315 0 0 1788978713 741297
0 2330 0 0 1788978713 743447
0 2332 0 0 1788978713 743595
0 2352 0 0 1788978713 745010
0 2353 0 0 1788978713 745080
0 2363 0 0 1788978713 745775
0 2387 0 0 1788978713 747466
0 2400 0 0 1788978713 748385
1 2149 6974 0 1788978713 749640
1 2162 0 0 1788978713 750610
1 2176 0 0 1788978713 751544
1 2181 0 0 1788978713 751883
1 2198 0 0 1788978713 754096
